Timestamp,Mode,Raw_Count,Integer_Count
21:24:55,LIVE LOCAL,1.0,1
21:24:55,LIVE LOCAL,1.0,1
21:24:55,LIVE LOCAL,1.0,1
21:24:55,LIVE LOCAL,1.0,1
21:24:56,LIVE LOCAL,1.0,1
21:24:56,LIVE LOCAL,1.0,1
21:24:56,LIVE LOCAL,1.0,1
21:24:56,LIVE LOCAL,1.0,1
21:24:56,LIVE LOCAL,1.0,1
21:24:56,LIVE LOCAL,1.0,1
21:24:56,LIVE LOCAL,1.0,1
21:24:56,LIVE LOCAL,1.0,1
21:24:56,LIVE LOCAL,1.0,1
21:24:56,LIVE LOCAL,1.0,1
21:24:56,LIVE LOCAL,1.0,1
21:24:57,LIVE LOCAL,1.0,1
21:24:57,LIVE LOCAL,1.0,1
21:24:57,LIVE LOCAL,1.0,1
21:24:57,LIVE LOCAL,1.0,1
21:24:57,LIVE LOCAL,1.0,1
21:24:57,LIVE LOCAL,1.0,1
21:24:57,LIVE LOCAL,1.0,1
21:24:57,LIVE LOCAL,1.0,1
21:24:57,LIVE LOCAL,1.0,1
21:24:57,LIVE LOCAL,1.0,1
21:24:58,LIVE LOCAL,1.0,1
21:24:58,LIVE LOCAL,1.0,1
21:24:58,LIVE LOCAL,1.0,1
21:24:58,LIVE LOCAL,1.0,1
21:24:58,LIVE LOCAL,1.0,1
21:24:58,LIVE LOCAL,1.0,1
21:24:58,LIVE LOCAL,1.0,1
21:24:58,LIVE LOCAL,1.0,1
21:24:58,LIVE LOCAL,1.0,1
21:24:58,LIVE LOCAL,1.0,1
21:24:59,LIVE LOCAL,1.0,1
21:24:59,LIVE LOCAL,1.0,1
21:24:59,LIVE LOCAL,1.0,1
21:24:59,LIVE LOCAL,1.0,1
21:24:59,LIVE LOCAL,1.0,1
21:24:59,LIVE LOCAL,1.0,1
21:24:59,LIVE LOCAL,1.0,1
21:24:59,LIVE LOCAL,1.0,1
21:24:59,LIVE LOCAL,1.0,1
21:24:59,LIVE LOCAL,1.0,1
21:24:59,LIVE LOCAL,1.0,1
21:24:59,LIVE LOCAL,1.0,1
21:25:00,LIVE LOCAL,1.0,1
21:25:00,LIVE LOCAL,1.0,1
21:25:00,LIVE LOCAL,1.0,1
21:25:00,LIVE LOCAL,1.0,1
21:25:00,LIVE LOCAL,1.0,1
21:25:00,LIVE LOCAL,1.0,1
21:25:00,LIVE LOCAL,1.0,1
21:25:00,LIVE LOCAL,1.0,1
21:25:00,LIVE LOCAL,1.0,1
21:25:00,LIVE LOCAL,1.0,1
21:25:01,LIVE LOCAL,1.0,1
21:25:01,LIVE LOCAL,1.0,1
21:25:01,LIVE LOCAL,1.0,1
21:25:01,LIVE LOCAL,1.0,1
21:25:01,LIVE LOCAL,1.0,1
21:25:01,LIVE LOCAL,1.0,1
21:25:01,LIVE LOCAL,1.0,1
21:25:01,LIVE LOCAL,1.0,1
21:25:01,LIVE LOCAL,1.0,1
21:25:01,LIVE LOCAL,1.0,1
21:25:01,LIVE LOCAL,1.0,1
21:25:02,LIVE LOCAL,1.0,1
21:25:02,LIVE LOCAL,1.0,1
21:25:02,LIVE LOCAL,1.0,1
21:25:02,LIVE LOCAL,1.0,1
21:25:02,LIVE LOCAL,1.0,1
21:25:02,LIVE LOCAL,1.0,1
21:25:02,LIVE LOCAL,1.0,1
21:25:02,LIVE LOCAL,1.0,1
21:25:02,LIVE LOCAL,1.0,1
21:25:02,LIVE LOCAL,1.0,1
21:25:03,LIVE LOCAL,1.0,1
21:25:03,LIVE LOCAL,1.0,1
21:25:03,LIVE LOCAL,1.0,1
21:25:03,LIVE LOCAL,1.0,1
21:25:03,LIVE LOCAL,1.0,1
21:25:03,LIVE LOCAL,1.0,1
21:25:03,LIVE LOCAL,1.0,1
21:25:03,LIVE LOCAL,1.0,1
21:25:03,LIVE LOCAL,1.0,1
21:25:03,LIVE LOCAL,1.0,1
21:25:03,LIVE LOCAL,1.0,1
21:25:04,LIVE LOCAL,1.0,1
21:25:04,LIVE LOCAL,1.0,1
21:25:04,LIVE LOCAL,1.0,1
21:25:04,LIVE LOCAL,1.0,1
21:25:04,LIVE LOCAL,1.0,1
21:25:04,LIVE LOCAL,1.0,1
21:25:04,LIVE LOCAL,1.0,1
21:25:04,LIVE LOCAL,1.0,1
21:25:04,LIVE LOCAL,1.0,1
21:25:04,LIVE LOCAL,1.0,1
21:25:04,LIVE LOCAL,1.0,1
21:25:05,LIVE LOCAL,1.0,1
21:25:05,LIVE LOCAL,1.0,1
21:25:05,LIVE LOCAL,1.0,1
21:25:05,LIVE LOCAL,1.0,1
21:25:05,LIVE LOCAL,1.0,1
21:25:05,LIVE LOCAL,1.0,1
21:25:05,LIVE LOCAL,1.0,1
21:25:05,LIVE LOCAL,1.0,1
21:25:05,LIVE LOCAL,1.0,1
21:25:05,LIVE LOCAL,1.0,1
21:25:06,LIVE LOCAL,1.0,1
21:25:06,LIVE LOCAL,1.0,1
21:25:06,LIVE LOCAL,1.0,1
21:25:06,LIVE LOCAL,1.0,1
21:25:06,LIVE LOCAL,1.0,1
21:25:06,LIVE LOCAL,1.0,1
21:25:06,LIVE LOCAL,1.0,1
21:25:06,LIVE LOCAL,1.0,1
21:25:06,LIVE LOCAL,1.0,1
21:25:06,LIVE LOCAL,1.0,1
21:25:06,LIVE LOCAL,1.0,1
21:25:07,LIVE LOCAL,1.0,1
21:25:07,LIVE LOCAL,1.0,1
21:25:07,LIVE LOCAL,1.0,1
21:25:07,LIVE LOCAL,1.0,1
21:25:07,LIVE LOCAL,1.0,1
21:25:07,LIVE LOCAL,1.0,1
21:25:07,LIVE LOCAL,1.0,1
21:25:07,LIVE LOCAL,1.0,1
21:25:07,LIVE LOCAL,1.0,1
21:25:07,LIVE LOCAL,1.0,1
21:25:07,LIVE LOCAL,1.0,1
21:25:07,LIVE LOCAL,1.0,1
21:25:08,LIVE LOCAL,1.0,1
21:25:08,LIVE LOCAL,1.0,1
21:25:08,LIVE LOCAL,1.0,1
21:25:08,LIVE LOCAL,1.0,1
21:25:08,LIVE LOCAL,1.0,1
21:25:08,LIVE LOCAL,1.0,1
